timestamp,packet_number,packet_len,errors,ber,avg_ber
1743934626.401653,179,608,232,0.381579,0.277230
1743934626.4609983,180,608,211,0.347039,0.277657
1743934626.5194733,181,608,227,0.373355,0.278239
1743934626.5780401,182,608,207,0.340461,0.278615
1743934626.636435,183,608,221,0.363487,0.279125
1743934626.6951766,184,608,223,0.366776,0.279649
1743934626.754111,185,608,227,0.373355,0.280205
1743934626.807381,186,608,235,0.386513,0.280833
1743934626.8658624,187,608,237,0.389803,0.281472
1743934626.925994,188,608,215,0.353618,0.281893
1743934626.9832006,189,608,29,0.047697,0.280535
1743934627.042365,190,608,213,0.350329,0.280937
1743934627.1003394,191,608,233,0.383224,0.281523
1743934627.1594555,192,608,216,0.355263,0.281944
1743934627.2177281,193,608,242,0.398026,0.282602
1743934627.2764046,194,608,206,0.338816,0.282919
1743934627.3352525,195,608,223,0.366776,0.283389
1743934627.3943405,196,608,233,0.383224,0.283945
1743934627.4527287,197,608,224,0.368421,0.284413
1743934627.511152,198,608,204,0.335526,0.284695
1743934627.5646765,199,608,212,0.348684,0.285046
1743934627.623409,200,608,210,0.345395,0.285375
1743934627.6816678,201,608,225,0.370066,0.285834
1743934627.7407796,202,608,218,0.358553,0.286226
1743934627.7995942,203,608,236,0.388158,0.286773
1743934627.8580725,204,608,213,0.350329,0.287112
1743934627.9165974,205,608,232,0.381579,0.287613
1743934627.9749644,206,608,212,0.348684,0.287936
1743934628.0337324,207,608,209,0.343750,0.288229
1743934628.0923986,208,608,220,0.361842,0.288614
1743934628.1511936,209,608,232,0.381579,0.289097
1743934628.2100925,210,608,218,0.358553,0.289456
1743934628.2634623,211,608,232,0.381579,0.289930
1743934628.321678,212,608,211,0.347039,0.290222
1743934628.3808627,213,608,227,0.373355,0.290645
1743934628.4387999,214,608,207,0.340461,0.290897
1743934628.497701,215,608,221,0.363487,0.291263
1743934628.5562563,216,608,223,0.366776,0.291642
1743934628.6155863,217,608,227,0.373355,0.292050
1743934628.6737974,218,608,235,0.386513,0.292519
1743934628.7324483,219,608,237,0.389803,0.292999
1743934628.7908719,220,608,215,0.353618,0.293297
1743934628.8496044,221,608,29,0.047697,0.292096
1743934628.9081624,222,608,213,0.350329,0.292379
1743934628.967343,223,608,233,0.383224,0.292819
1743934629.0201309,224,608,216,0.355263,0.293120
1743934629.0788898,225,608,242,0.398026,0.293624
1743934629.1378007,226,608,206,0.338816,0.293840
1743934629.196925,227,608,223,0.366776,0.294186
1743934629.2550323,228,608,233,0.383224,0.294607
1743934629.314317,229,608,224,0.368421,0.294955
1743934629.3725038,230,608,204,0.335526,0.295145
1743934629.431269,231,608,212,0.348684,0.295395
1743934629.489841,232,608,210,0.345395,0.295627
1743934629.5480664,233,608,225,0.370066,0.295971
1743934629.60692,234,608,218,0.358553,0.296258
1743934629.6656914,235,608,236,0.388158,0.296679
1743934629.724167,236,608,213,0.350329,0.296924
1743934629.7775242,237,608,232,0.381579,0.297308
1743934629.836643,238,608,212,0.348684,0.297540
1743934629.8950088,239,608,209,0.343750,0.297748
1743934629.954168,240,608,220,0.361842,0.298034
1743934630.0119705,241,608,232,0.381579,0.298407
1743934630.0712562,242,608,218,0.358553,0.298674
1743934630.1294584,243,608,232,0.381579,0.299040
1743934630.188175,244,608,211,0.347039,0.299251
1743934630.2466242,245,608,227,0.373355,0.299575
1743934630.3059762,246,608,207,0.340461,0.299753
1743934630.364109,247,608,221,0.363487,0.300030
1743934630.422932,248,608,223,0.366776,0.300318
1743934630.4762971,249,608,227,0.373355,0.300633
1743934630.5354183,250,608,235,0.386513,0.301001
1743934630.5935714,251,608,237,0.389803,0.301379
1743934630.6522772,252,608,215,0.353618,0.301601
1743934630.710852,253,608,29,0.047697,0.300527
1743934630.7700891,254,608,213,0.350329,0.300737
1743934630.8283513,255,608,233,0.383224,0.301083
1743934630.8869655,256,608,216,0.355263,0.301309
1743934630.9452424,257,608,242,0.398026,0.301712
1743934631.0040777,258,608,206,0.338816,0.301865
1743934631.0630867,259,608,223,0.366776,0.302133
1743934631.1215956,260,608,233,0.383224,0.302466
1743934631.1801982,261,608,224,0.368421,0.302736
1743934631.2334027,262,608,204,0.335526,0.302870
1743934631.2924035,263,608,212,0.348684,0.303056
1743934631.3509068,264,608,210,0.345395,0.303227
1743934631.4104571,265,608,225,0.370066,0.303496
1743934631.468401,266,608,218,0.358553,0.303717
1743934631.5264924,267,608,236,0.388158,0.304054
1743934631.5853407,268,608,213,0.350329,0.304238
1743934631.6440518,269,608,232,0.381579,0.304544
1743934631.7025583,270,608,212,0.348684,0.304718
